Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rogério Rosso,PSD       ,DF,Sim            ,160426,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Otavio Leite,PSDB      ,RJ,Não            ,141515,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Miguel Lombardi,PR        ,SP,Sim            ,178985,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Mário Negromonte Jr.,PP        ,BA,Sim            ,178858,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Giuseppe Vecci,PSDB      ,GO,Não            ,178878,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ságuas Moraes,PT        ,MT,Sim            ,160630,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Carlos Zarattini,PT        ,SP,Sim            ,141398,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcus Vicente,PP        ,ES,Sim            ,74235,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Sóstenes Cavalcante,PSD       ,RJ,Sim            ,178947,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Deley,PTB       ,RJ,Não            ,74172,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Aluisio Mendes,PSDC      ,MA,Sim            ,178881,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Lúcio Vale,PR        ,PA,Sim            ,141484,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Fábio Mitidieri,PSD       ,SE,Não            ,178969,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,José Nunes,PSD       ,BA,Sim            ,160619,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Átila Lins,PSD       ,AM,Não            ,74090,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Cabuçu Borges,PMDB      ,AP,Sim            ,105112,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rubens Bueno,PPS       ,PR,Não            ,73466,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Júlio Delgado,PSB       ,MG,Não            ,73586,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Gonzaga Patriota,PSB       ,PE,Não            ,74419,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Zeca Dirceu,PT        ,PR,Sim            ,160592,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Saraiva Felipe,PMDB      ,MG,Sim            ,74762,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ronaldo Lessa,PDT       ,AL,Sim            ,178845,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Belinati,PP        ,PR,Não            ,178932,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Altineu Côrtes,PR        ,RJ,Sim            ,178937,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,João Fernando Coutinho,PSB       ,PE,Não            ,178917,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rodrigo Pacheco,PMDB      ,MG,Não            ,178897,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Célio Silveira,PSDB      ,GO,Não            ,178876,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Antônio Jácome,PMN       ,RN,Sim            ,178950,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Eduardo Barbosa,PSDB      ,MG,Não            ,74655,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Simão Sessim,PP        ,RJ,Não            ,73424,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jorge Tadeu Mudalen,DEM       ,SP,Não            ,73535,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Alex Manente,PPS       ,SP,Não            ,178972,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ricardo Teobaldo,PTB       ,PE,Sim            ,178920,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Squassoni,PRB       ,SP,Sim            ,118594,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Carlos Marun,PMDB      ,MS,Sim            ,178900,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Aro,PHS       ,MG,Sim            ,146788,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,José Guimarães,PT        ,CE,Sim            ,141470,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luiz Carlos Busato,PTB       ,RS,Sim            ,141485,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Domingos Sávio,PSDB      ,MG,Não            ,160758,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Adail Carneiro,PHS       ,CE,Sim            ,178864,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Roberto Balestra,PP        ,GO,Sim            ,73674,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Sérgio Reis,PRB       ,SP,Sim            ,178991,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Edmilson Rodrigues,PSOL      ,PA,Não            ,134812,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Juscelino Filho,PRP       ,MA,Sim            ,178886,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Baleia Rossi,PMDB      ,SP,Sim            ,178975,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Roberto Britto,PP        ,BA,Sim            ,141529,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Antonio Brito,PTB       ,BA,Sim            ,160553,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luiz Fernando Faria,PP        ,MG,Não            ,141487,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Gabriel Guimarães,PT        ,MG,Sim            ,129037,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Bebeto,PSB       ,BA,Não            ,178834,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,André Figueiredo,PDT       ,CE,Sim            ,133439,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Mauro Lopes,PMDB      ,MG,Sim            ,74749,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Paulo Abi-Ackel,PSDB      ,MG,Não            ,141516,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pedro Uczai,PT        ,SC,Sim            ,160604,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Maurício Quintella Lessa,PR        ,AL,Sim            ,74050,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Afonso Motta,PDT       ,RS,Sim            ,178835,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ezequiel Teixeira,Solidaried,RJ,Não            ,178941,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Jorge Côrte Real,PTB       ,PE,Sim            ,160572,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Carlos Henrique Gaguim,PMDB      ,TO,Sim            ,178993,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Dr. Sinval Malheiros,PV        ,SP,Não            ,178830,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Mariana Carvalho,PSDB      ,RO,Não            ,178956,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Antonio Bulhões,PRB       ,SP,Sim            ,141383,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Zeca Cavalcanti,PTB       ,PE,Sim            ,178923,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pompeo de Mattos,PDT       ,RS,Sim            ,73486,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Adilton Sachetti,PSB       ,MT,Não            ,178903,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Conceição Sampaio,PP        ,AM,Sim            ,178848,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Carmen Zanotto,PPS       ,SC,Não            ,164360,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Josué Bengtson,PTB       ,PA,Sim            ,74351,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pedro Fernandes,PTB       ,MA,Sim            ,74449,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marco Maia,PT        ,RS,Sim            ,133373,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Paulo Teixeira,PT        ,SP,Sim            ,141488,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rodrigo Martins,PSB       ,PI,Não            ,178926,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Carlos Manato,Solidaried,ES,Não            ,74163,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Silvio Costa,PSC       ,PE,Sim            ,4930,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Fernando Jordão,PMDB      ,RJ,Sim            ,163831,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Mandetta,DEM       ,MS,Não            ,160633,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Zé Carlos,PT        ,MA,Sim            ,178889,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Afonso Hamm,PP        ,RS,Sim            ,136811,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Valtenir Pereira,PROS      ,MT,Não            ,141552,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,André Abdon,PRB       ,AP,Sim            ,178831,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Dilceu Sperafico,PP        ,PR,Sim            ,73768,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Domingos Neto,PROS      ,CE,Sim            ,143632,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Chico Alencar,PSOL      ,RJ,Não            ,74171,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Bohn Gass,PT        ,RS,Sim            ,160538,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Hildo Rocha,PMDB      ,MA,Sim            ,178884,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marinha Raupp,PMDB      ,RO,Sim            ,74177,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Clarissa Garotinho,PR        ,RJ,Não            ,178939,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Marcelo Castro,PMDB      ,PI,Sim            ,74460,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rosangela Gomes,PRB       ,RJ,Sim            ,178945,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Moema Gramacho,PT        ,BA,Sim            ,178859,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Arnon Bezerra,PTB       ,CE,Sim            ,74291,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Bruna Furlan,PSDB      ,SP,Não            ,160589,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Elmar Nascimento,DEM       ,BA,Não            ,178854,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Moses Rodrigues,PPS       ,CE,Não            ,178997,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Ivan Valente,PSOL      ,SP,Não            ,73531,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Paulo Pimenta,PT        ,RS,Sim            ,74400,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Diego Garcia,PHS       ,PR,Sim            ,178929,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Nilson Leitão,PSDB      ,MT,Não            ,166401,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Leandre,PV        ,PR,Não            ,178832,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Fabio Reis,PMDB      ,SE,Sim            ,171623,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Misael Varella,DEM       ,MG,Não            ,178895,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Miro Teixeira,PROS      ,RJ,Não            ,74862,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Beto Rosado,PP        ,RN,Sim            ,178948,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Edio Lopes,PMDB      ,RR,Sim            ,141417,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Lincoln Portela,PR        ,MG,Não            ,74585,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Wherles Rocha,PSDB      ,AC,Não            ,178840,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Alceu Moreira,PMDB      ,RS,Sim            ,160559,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Chico Lopes,PCdoB     ,CE,Sim            ,141440,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Pedro Chaves,PMDB      ,GO,Sim            ,74812,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Daniel Vilela,PMDB      ,GO,Sim            ,144523,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,João Gualberto,PSDB      ,BA,Não            ,178856,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Júlio Cesar,PSD       ,PI,Não            ,74317,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Brunny,PTC       ,MG,Sim            ,178999,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Luiz Lauro Filho,PSB       ,SP,Não            ,178982,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Rogério Peninha Mendonça,PMDB      ,SC,Sim            ,160651,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,César Messias,PSB       ,AC,Não            ,178838,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Antonio Imbassahy,PSDB      ,BA,Não            ,160530,-,-
2014,7924,PL,10/3/2015,20:58,REQUERIMENTO DE RETIRADA DE PAUTA,Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.,5464,Silvio Torres,PSDB      ,SP,Não            ,73560,-,-
