Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2012,4246,PL,29/4/2014,20:14,DVS - PCdoB - ART. 235-C  CONST. DO ART. 6º DO SUBSTITUTIVO,Mantido o artigo destacado. Sim: 267; não: 72; abstenção: 1; total: 340.,5243,Chico Alencar,PSOL      ,RJ,Não            ,74171,GOV.,Sim            
