Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,1129,REQ,30/3/2015,19:11,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5773/2013,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .
,5485,Luiza Erundina,PSB       ,SP,Não            ,74784,GOV.,Não            
2015,1129,REQ,30/3/2015,19:11,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5773/2013,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .
,5485,Roberto Alves,PRB       ,SP,Não            ,152610,-,-
2015,1129,REQ,30/3/2015,19:11,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5773/2013,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .
,5485,Lázaro Botelho,PP        ,TO,Sim            ,141480,-,-
2015,1129,REQ,30/3/2015,19:11,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5773/2013,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .
,5485,Sérgio Brito,PSD       ,BA,Não            ,73808,-,-
2015,1129,REQ,30/3/2015,19:11,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5773/2013,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .
,5485,Erivelton Santana,PSC       ,BA,Sim            ,99654,-,-
2015,1129,REQ,30/3/2015,19:11,URGÊNCIA PARA APRECIAÇÃO DO PL Nº 5773/2013,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .
,5485,Osmar Serraglio,PMDB      ,PR,Sim            ,73463,-,-
