Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Luiza Erundina,PSB       ,SP,Não            ,74784,GOV.,Sim            
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Roberto Alves,PRB       ,SP,Sim            ,152610,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Lázaro Botelho,PP        ,TO,Sim            ,141480,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Bruno Araújo,PSDB      ,PE,Não            ,141394,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Cacá Leão,PP        ,BA,Não            ,93083,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Dimas Fabiano,PP        ,MG,Abstenção      ,160599,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Chico D Angelo,PT        ,RJ,Sim            ,141439,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Hélio Leite,DEM       ,PA,Sim            ,178909,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Maria do Rosário,PT        ,RS,Sim            ,74398,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Odorico Monteiro,PT        ,CE,Sim            ,178868,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Carlos Gomes,PRB       ,RS,Sim            ,178962,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Wolney Queiroz,PDT       ,PE,Sim            ,74439,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,João Rodrigues,PSD       ,SC,Sim            ,160571,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Fabiano Horta,PT        ,RJ,Sim            ,146829,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Rubens Pereira Júnior,PCdoB     ,MA,Sim            ,178887,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
,5474,Ricardo Tripoli,PSDB      ,SP,Não            ,141472,-,-
2013,1287,PDC,19/3/2015,17:31,REQUERIMENTO DE RETIRADA DE PAUTA,Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.  
