Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Dulce Miranda,PMDB      ,TO,Sim            ,178994,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Adelmo Carneiro Leão,PT        ,MG,Sim            ,178890,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Eduardo Bolsonaro,PSC       ,SP,Não            ,92346,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Luiz Carlos Hauly,PSDB      ,PR,Não            ,73778,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Luiz Couto,PT        ,PB,Sim            ,74041,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Afonso Florence,PT        ,BA,Sim            ,160508,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Hugo Leal,PROS      ,RJ,Sim            ,141450,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Irmão Lazaro,PSC       ,BA,Sim            ,178855,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Alan Rick,PRB       ,AC,Sim            ,178836,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Odelmo Leão,PP        ,MG,Não            ,74752,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Alessandro Molon,PT        ,RJ,Sim            ,160511,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Felipe Maia,DEM       ,RN,Não            ,141429,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,João Marcelo Souza,PMDB      ,MA,Sim            ,112437,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Vanderlei Macris,PSDB      ,SP,Não            ,141553,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Francisco Chapadinha,PSD       ,PA,Obstrução      ,178907,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Leonardo Picciani,PMDB      ,RJ,Sim            ,74254,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Paulo Maluf,PP        ,SP,Sim            ,132056,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Hugo Motta,PMDB      ,PB,Sim            ,160674,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Vicente Candido,PT        ,SP,Sim            ,160622,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Cristiane Brasil,PTB       ,RJ,Sim            ,93472,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Enio Verri,PT        ,PR,Sim            ,132504,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Antonio Balhmann,PROS      ,CE,Sim            ,74213,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Nelson Marquezelli,PTB       ,SP,Não            ,73553,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,José Reinaldo,PSB       ,MA,Sim            ,73714,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Valmir Prascidelli,PT        ,SP,Sim            ,113247,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Janete Capiberibe,PSB       ,AP,Sim            ,73926,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Assis Carvalho,PT        ,PI,Sim            ,159237,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Miguel Haddad,PSDB      ,SP,Não            ,178984,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Rodrigo de Castro,PSDB      ,MG,Não            ,141531,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Márcio Marinho,PRB       ,BA,Não            ,150418,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Cleber Verde,PRB       ,MA,Sim            ,141408,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Carlos Andrade,PHS       ,RR,Sim            ,178958,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Paulo Foletto,PSB       ,ES,Sim            ,160517,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Nilton Capixaba,PTB       ,RO,Sim            ,74359,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Fabio Garcia,PSB       ,MT,Sim            ,178905,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,João Campos,PSDB      ,GO,Não            ,74366,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Rogério Marinho,PSDB      ,RN,Não            ,141535,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Mário Heringer,PDT       ,MG,Não            ,74158,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Jaime Martins,PSD       ,MG,Sim            ,74665,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Lelo Coimbra,PMDB      ,ES,Não            ,141562,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Alice Portugal,PCdoB     ,BA,Não            ,74057,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Marcos Rogério,PDT       ,RO,Não            ,167722,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Alberto Fraga,DEM       ,DF,Não            ,73579,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Celso Pansera,PMDB      ,RJ,Sim            ,72912,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Wladimir Costa,Solidaried,PA,Não            ,73930,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,José Mentor,PT        ,SP,Sim            ,74275,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Samuel Moreira,PSDB      ,SP,Não            ,178990,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Andres Sanchez,PT        ,SP,Sim            ,178974,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Max Filho,PSDB      ,ES,Não            ,178827,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Laudivio Carvalho,PMDB      ,MG,Sim            ,178894,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Caetano,PT        ,BA,Sim            ,178853,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Arnaldo Faria de Sá,PTB       ,SP,Não            ,73434,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Ronaldo Fonseca,PROS      ,DF,Sim            ,160637,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Washington Reis,PMDB      ,RJ,Sim            ,160620,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Cesar Souza,PSD       ,SC,Sim            ,73720,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Flavinho,PSB       ,SP,Sim            ,178978,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Reginaldo Lopes,PT        ,MG,Sim            ,74161,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Vicentinho,PT        ,SP,Sim            ,74283,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Delegado Éder Mauro,PSD       ,PA,Sim            ,178908,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Leopoldo Meyer,PSB       ,PR,Sim            ,160663,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Jorge Boeira,PP        ,SC,Sim            ,74388,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,José Airton Cirilo,PT        ,CE,Sim            ,141464,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Joaquim Passarinho,PSD       ,PA,Sim            ,178910,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Professora Marcivania,PT        ,AP,Sim            ,160641,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Zé Silva,Solidaried,MG,Não            ,160632,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Leo de Brito,PT        ,AC,Sim            ,178825,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Victor Mendes,PV        ,MA,Não            ,178888,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Edmar Arruda,PSC       ,PR,Sim            ,160578,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Herculano Passos,PSD       ,SP,Sim            ,178981,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Evandro Rogerio Roman,PSD       ,PR,Sim            ,178930,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Luiz Sérgio,PT        ,RJ,Sim            ,74688,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Luiz Carlos Ramos,PSDC      ,RJ,Sim            ,178802,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Covatti Filho,PP        ,RS,Não            ,178963,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Josi Nunes,PMDB      ,TO,Sim            ,114941,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Eduardo Cury,PSDB      ,SP,Não            ,178977,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Átila Lira,PSB       ,PI,Sim            ,74459,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Christiane de Souza Yared,PTN       ,PR,Não            ,178928,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Eduardo Cunha,PMDB      ,RJ,Art. 17        ,74173,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Evair de Melo,PV        ,ES,Não            ,178871,-,-
2015,1030,REQ,24/3/2015,17:47,REQ. DE URGÊNCIA PARA APRECIAÇÃO DO PL 644/2015,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 222; não: 116; total: 338.,5477,Bacelar,PTN       ,BA,Não            ,69871,-,-
