Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Eduardo Cury,PSDB      ,SP,Sim            ,178977,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Átila Lira,PSB       ,PI,Sim            ,74459,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Christiane de Souza Yared,PTN       ,PR,Sim            ,178928,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Luciana Santos,PCdoB     ,PE,Sim            ,160628,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Eduardo Cunha,PMDB      ,RJ,Art. 17        ,74173,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Vander Loubet,PT        ,MS,Sim            ,74376,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Bacelar,PTN       ,BA,Sim            ,69871,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Pedro Cunha Lima,PSDB      ,PB,Sim            ,178912,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Geovania de Sá,PSDB      ,SC,Sim            ,178966,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Roberto Sales,PRB       ,RJ,Sim            ,178944,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Angelim,PT        ,AC,Sim            ,178837,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Caio Narcio,PSDB      ,MG,Sim            ,178891,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Nelson Meurer,PP        ,PR,Sim            ,73781,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Betinho Gomes,PSDB      ,PE,Sim            ,178915,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Diego Andrade,PSD       ,MG,Sim            ,160588,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Waldenor Pereira,PT        ,BA,Sim            ,160569,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Paulo Feijó,PR        ,RJ,Sim            ,74017,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Fábio Ramalho,PV        ,MG,Sim            ,141427,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Rogério Rosso,PSD       ,DF,Sim            ,160426,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Miguel Lombardi,PR        ,SP,Sim            ,178985,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Mário Negromonte Jr.,PP        ,BA,Sim            ,178858,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Giuseppe Vecci,PSDB      ,GO,Sim            ,178878,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Ságuas Moraes,PT        ,MT,Sim            ,160630,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Carlos Zarattini,PT        ,SP,Sim            ,141398,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Sóstenes Cavalcante,PSD       ,RJ,Sim            ,178947,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Deley,PTB       ,RJ,Sim            ,74172,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Aluisio Mendes,PSDC      ,MA,Sim            ,178881,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Ronaldo Carletto,PP        ,BA,Sim            ,178861,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Lúcio Vale,PR        ,PA,Sim            ,141484,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Fábio Mitidieri,PSD       ,SE,Sim            ,178969,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,José Nunes,PSD       ,BA,Sim            ,160619,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Cabuçu Borges,PMDB      ,AP,Sim            ,105112,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Rubens Bueno,PPS       ,PR,Sim            ,73466,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Saraiva Felipe,PMDB      ,MG,Sim            ,74762,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Guilherme Mussi,PP        ,SP,Sim            ,160667,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Ronaldo Lessa,PDT       ,AL,Abstenção      ,178845,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Altineu Côrtes,PR        ,RJ,Sim            ,178937,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,João Fernando Coutinho,PSB       ,PE,Sim            ,178917,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Rodrigo Pacheco,PMDB      ,MG,Sim            ,178897,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Célio Silveira,PSDB      ,GO,Sim            ,178876,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,João Paulo Papa,PSDB      ,SP,Sim            ,178988,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Antônio Jácome,PMN       ,RN,Sim            ,178950,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Eduardo Barbosa,PSDB      ,MG,Sim            ,74655,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Simão Sessim,PP        ,RJ,Sim            ,73424,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Jorge Tadeu Mudalen,DEM       ,SP,Sim            ,73535,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Alex Manente,PPS       ,SP,Sim            ,178972,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Paulo Magalhães,PSD       ,BA,Sim            ,74574,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Ricardo Teobaldo,PTB       ,PE,Sim            ,178920,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Carlos Marun,PMDB      ,MS,Sim            ,178900,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Marcelo Aro,PHS       ,MG,Sim            ,146788,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,José Guimarães,PT        ,CE,Sim            ,141470,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Luiz Carlos Busato,PTB       ,RS,Sim            ,141485,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Felipe Bornier,PSD       ,RJ,Sim            ,141430,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Adail Carneiro,PHS       ,CE,Sim            ,178864,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Roberto Balestra,PP        ,GO,Sim            ,73674,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Sérgio Reis,PRB       ,SP,Sim            ,178991,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Edmilson Rodrigues,PSOL      ,PA,Sim            ,134812,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Juscelino Filho,PRP       ,MA,Sim            ,178886,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Baleia Rossi,PMDB      ,SP,Sim            ,178975,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Roberto Britto,PP        ,BA,Sim            ,141529,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Luiz Fernando Faria,PP        ,MG,Sim            ,141487,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Gabriel Guimarães,PT        ,MG,Sim            ,129037,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,João Arruda,PMDB      ,PR,Sim            ,160573,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Bebeto,PSB       ,BA,Sim            ,178834,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,André Figueiredo,PDT       ,CE,Sim            ,133439,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Mauro Lopes,PMDB      ,MG,Sim            ,74749,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Paulo Abi-Ackel,PSDB      ,MG,Sim            ,141516,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Afonso Motta,PDT       ,RS,Sim            ,178835,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Ezequiel Teixeira,Solidaried,RJ,Sim            ,178941,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Jorge Côrte Real,PTB       ,PE,Sim            ,160572,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Carlos Henrique Gaguim,PMDB      ,TO,Sim            ,178993,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Mariana Carvalho,PSDB      ,RO,Sim            ,178956,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Antonio Bulhões,PRB       ,SP,Sim            ,141383,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Zeca Cavalcanti,PTB       ,PE,Sim            ,178923,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Pompeo de Mattos,PDT       ,RS,Sim            ,73486,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Adilton Sachetti,PSB       ,MT,Sim            ,178903,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Conceição Sampaio,PP        ,AM,Sim            ,178848,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Carmen Zanotto,PPS       ,SC,Sim            ,164360,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Vinicius Carvalho,PRB       ,SP,Sim            ,141555,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Josué Bengtson,PTB       ,PA,Sim            ,74351,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Pedro Fernandes,PTB       ,MA,Sim            ,74449,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Marco Maia,PT        ,RS,Sim            ,133373,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Paulo Teixeira,PT        ,SP,Sim            ,141488,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Rodrigo Martins,PSB       ,PI,Sim            ,178926,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Beto Salame,PROS      ,PA,Sim            ,178906,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Heuler Cruvinel,PSD       ,GO,Sim            ,160596,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Carlos Manato,Solidaried,ES,Sim            ,74163,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Vitor Valim,PMDB      ,CE,Sim            ,178869,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Silvio Costa,PSC       ,PE,Sim            ,4930,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Fernando Jordão,PMDB      ,RJ,Sim            ,163831,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Mandetta,DEM       ,MS,Sim            ,160633,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Zé Carlos,PT        ,MA,Sim            ,178889,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Evandro Gussi,PV        ,SP,Sim            ,178828,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,André Abdon,PRB       ,AP,Sim            ,178831,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Domingos Neto,PROS      ,CE,Sim            ,143632,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Chico Alencar,PSOL      ,RJ,Sim            ,74171,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Bohn Gass,PT        ,RS,Sim            ,160538,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Hildo Rocha,PMDB      ,MA,Sim            ,178884,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Marinha Raupp,PMDB      ,RO,Sim            ,74177,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Clarissa Garotinho,PR        ,RJ,Sim            ,178939,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Marcelo Castro,PMDB      ,PI,Sim            ,74460,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Benedita da Silva,PT        ,RJ,Sim            ,73701,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Rosangela Gomes,PRB       ,RJ,Sim            ,178945,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Moema Gramacho,PT        ,BA,Sim            ,178859,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Arnon Bezerra,PTB       ,CE,Sim            ,74291,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Bruna Furlan,PSDB      ,SP,Sim            ,160589,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Elmar Nascimento,DEM       ,BA,Sim            ,178854,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Moses Rodrigues,PPS       ,CE,Sim            ,178997,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Ivan Valente,PSOL      ,SP,Sim            ,73531,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Damião Feliciano,PDT       ,PB,Sim            ,74467,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Nilson Leitão,PSDB      ,MT,Sim            ,166401,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Leandre,PV        ,PR,Sim            ,178832,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Eros Biondini,PTB       ,MG,Sim            ,160640,-,-
2015,37,PLP,24/3/2015,21:02,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 37 de 2015. Sim: 389; não: 2; total: 391.,5478,Fernando Coelho Filho,PSB       ,PE,Sim            ,141431,-,-
