Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,668,MPV,19/5/2015,19:47,RECURSO PARA ADMISSÃO DO ART. 5º,Rejeitado o Recurso. Sim: 157; não: 287 ; abstenção: 1; total: 445.
,5535,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Não            
2015,668,MPV,19/5/2015,21:36,PROJETO DE LEI DE CONVERSÃO,Aprovado o Projeto de Lei de Conversão nº 6 de 2015  apresentado à Medida Provisória nº 668 de 2015  ressalvados os destaques. Sim: 323; não: 125; abstenção: 5; total: 453.,5535,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,19/5/2015,22:01,DVS - PPS - ART. 1º DO PLV,Mantido o artigo destacado. Sim: 310; não: 129; abstenção: 1; total: 440.,5535,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,19/5/2015,22:01,DVS - PPS - ART. 1º DO PLV,Votação dos §§ 1º e 2º do artigo 8º da Lei 10.865/2004  proposto pelo artigo 1º do Projeto de Lei de Conversão nº 6  objeto do destaque da bancada do DEM.,5535,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,19/5/2015,22:29,DVS - DEM  - §§ 1º E 2º DO ART 8º DA LEI 10.865/2004,Mantido o texto destacado. Sim: 311; não: 137; abstenção: 1; total: 449.,5535,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,19/5/2015,22:55,DVS 9 - PSD - § 1º E CONSEQ. SEUS INC. I E II  DO ART 8º DA LEI 10.865/04,Mantido o texto destacado.Sim: 230; não: 221; abstenção: 1; total: 452.,5535,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,19/5/2015,23:08,DVS 13 - PSDB - § 1º-A DO ART 15 DA LEI 1.086/04  PROPOSTO PELO ART 1º DO PLV,Mantido o texto destacado.Sim: 307; não: 130; abstenção: 2; total: 439.
,5535,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,20/5/2015,17:39,DVS 16 PT- EXPR."OU QUALQUER OUTRA NATUREZA"  INC. II  ART. 22 LEI 8212/91,Suprimida a expressão destacada. Sim:1; não: 306; total: 307.,5537,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Não            
2015,668,MPV,20/5/2015,18:02,DVS 23 PT - ART. 16 DO PLV,Suprimido o artigo destacado. Sim:109; não: 283; abstenção: 3; total: 395.
,5537,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Não            
2015,668,MPV,20/5/2015,18:18,DVS 24 PSDB - ART. 23 DO PLV,Mantido o artigo destacado. Sim: 266; não: 125; total: 391.,5537,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2015,668,MPV,20/5/2015,18:32,DVS 6 PMDB - ART. 34-A  DA LEI 13.097/15  INCLUÍDO PELO ART. 24 DO PLV,Suprimido o artigo destacado. Sim:12; não: 289; abstenção: 10; total: 311. 
**Em decorrência da rejeição da redação proposta pelo artigo 24 do Projeto de Lei de Conversão nº 6 ao artigo 34-A da Lei 13.097/2015  fica sem efeito a cláusula de vigência constante do inciso VI do artigo 35. ,5537,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Não            
2015,668,MPV,20/5/2015,19:26,DVS 19  PT -  ART. 31 DO PLV,Suprimido o artigo destacado. Sim: 123; não: 315; total: 438.,5537,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Não            
2015,668,MPV,20/5/2015,19:36,DVS 22 PRB - ART. 34  INC. VI DO PLV,Suprimido o dispositivo destacado. Sim: 104; não: 325; total: 429.,5537,Beto Mansur,PRB       ,SP,Não            ,73437,GOV.,Não            
