Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Arthur Lira,PP        ,AL,Sim            ,160541,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Aelton Freitas,PR        ,MG,Sim            ,141372,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Jarbas Vasconcelos,PMDB      ,PE,Sim            ,131943,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Irmão Lazaro,PSC       ,BA,Sim            ,178855,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Alan Rick,PRB       ,AC,Sim            ,178836,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Odelmo Leão,PP        ,MG,Sim            ,74752,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Alessandro Molon,PT        ,RJ,Sim            ,160511,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Felipe Maia,DEM       ,RN,Sim            ,141429,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,João Marcelo Souza,PMDB      ,MA,Sim            ,112437,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Remídio Monai,PR        ,RR,Sim            ,178960,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Aliel Machado,PCdoB     ,PR,Sim            ,178927,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Francisco Chapadinha,PSD       ,PA,Sim            ,178907,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Fausto Pinato,PRB       ,SP,Sim            ,66828,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Leonardo Picciani,PMDB      ,RJ,Sim            ,74254,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Sérgio Moraes,PTB       ,RS,Sim            ,141542,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Hugo Motta,PMDB      ,PB,Sim            ,160674,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Daniel Almeida,PCdoB     ,BA,Sim            ,74060,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Esperidião Amin,PP        ,SC,Sim            ,160649,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Enio Verri,PT        ,PR,Sim            ,132504,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Fábio Faria,PSD       ,RN,Sim            ,141428,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Delegado Waldir,PSDB      ,GO,Não            ,164359,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Helder Salomão,PT        ,ES,Sim            ,178873,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Nelson Marquezelli,PTB       ,SP,Não            ,73553,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,José Reinaldo,PSB       ,MA,Sim            ,73714,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Valmir Prascidelli,PT        ,SP,Sim            ,113247,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Ricardo Barros,PP        ,PR,Sim            ,73788,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Assis Carvalho,PT        ,PI,Sim            ,159237,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Miguel Haddad,PSDB      ,SP,Sim            ,178984,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Jovair Arantes,PTB       ,GO,Sim            ,73666,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Carlos Andrade,PHS       ,RR,Sim            ,178958,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Paulo Foletto,PSB       ,ES,Sim            ,160517,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Nilton Capixaba,PTB       ,RO,Sim            ,74359,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Fabio Garcia,PSB       ,MT,Sim            ,178905,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,João Campos,PSDB      ,GO,Sim            ,74366,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Rogério Marinho,PSDB      ,RN,Sim            ,141535,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Rodrigo Maia,DEM       ,RJ,Sim            ,74693,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Leonardo Quintão,PMDB      ,MG,Sim            ,141482,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Mário Heringer,PDT       ,MG,Sim            ,74158,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Jaime Martins,PSD       ,MG,Sim            ,74665,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Lelo Coimbra,PMDB      ,ES,Sim            ,141562,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Alice Portugal,PCdoB     ,BA,Sim            ,74057,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Marcos Rogério,PDT       ,RO,Sim            ,167722,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Celso Pansera,PMDB      ,RJ,Sim            ,72912,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,José Mentor,PT        ,SP,Sim            ,74275,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Marinaldo Rosendo,PSB       ,PE,Sim            ,178919,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Samuel Moreira,PSDB      ,SP,Sim            ,178990,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Andres Sanchez,PT        ,SP,Sim            ,178974,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Max Filho,PSDB      ,ES,Sim            ,178827,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Laudivio Carvalho,PMDB      ,MG,Sim            ,178894,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Caetano,PT        ,BA,Sim            ,178853,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Arnaldo Faria de Sá,PTB       ,SP,Sim            ,73434,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Ronaldo Fonseca,PROS      ,DF,Sim            ,160637,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Shéridan,PSDB      ,RR,Sim            ,178961,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Washington Reis,PMDB      ,RJ,Sim            ,160620,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Flavinho,PSB       ,SP,Sim            ,178978,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Reginaldo Lopes,PT        ,MG,Sim            ,74161,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Vicentinho,PT        ,SP,Sim            ,74283,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Delegado Éder Mauro,PSD       ,PA,Sim            ,178908,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Leopoldo Meyer,PSB       ,PR,Sim            ,160663,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Jorge Boeira,PP        ,SC,Sim            ,74388,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,José Airton Cirilo,PT        ,CE,Sim            ,141464,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Joaquim Passarinho,PSD       ,PA,Sim            ,178910,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Professora Marcivania,PT        ,AP,Sim            ,160641,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Zé Silva,Solidaried,MG,Sim            ,160632,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Leo de Brito,PT        ,AC,Sim            ,178825,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Victor Mendes,PV        ,MA,Sim            ,178888,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Edmar Arruda,PSC       ,PR,Sim            ,160578,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Geraldo Resende,PMDB      ,MS,Sim            ,74374,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Herculano Passos,PSD       ,SP,Sim            ,178981,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Gilberto Nascimento,PSC       ,SP,Sim            ,74270,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Evandro Rogerio Roman,PSD       ,PR,Sim            ,178930,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Zé Geraldo,PT        ,PA,Sim            ,73931,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Efraim Filho,DEM       ,PB,Sim            ,141422,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Milton Monti,PR        ,SP,Sim            ,74787,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Luiz Carlos Ramos,PSDC      ,RJ,Sim            ,178802,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Covatti Filho,PP        ,RS,Sim            ,178963,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Marcos Reategui,PSC       ,AP,Sim            ,178852,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,César Halum,PRB       ,TO,Sim            ,160576,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Izalci,PSDB      ,DF,Sim            ,4931,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Josi Nunes,PMDB      ,TO,Sim            ,114941,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Eduardo Cury,PSDB      ,SP,Sim            ,178977,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Átila Lira,PSB       ,PI,Sim            ,74459,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Christiane de Souza Yared,PTN       ,PR,Sim            ,178928,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Luciana Santos,PCdoB     ,PE,Sim            ,160628,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Eduardo Cunha,PMDB      ,RJ,Art. 17        ,74173,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Vander Loubet,PT        ,MS,Sim            ,74376,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Evair de Melo,PV        ,ES,Sim            ,178871,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Bacelar,PTN       ,BA,Sim            ,69871,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Marcos Montes,PSD       ,MG,Sim            ,141500,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Pedro Cunha Lima,PSDB      ,PB,Sim            ,178912,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Geovania de Sá,PSDB      ,SC,Sim            ,178966,-,-
2015,13,PLP,16/4/2015,17:12,PROJETO DE LEI COMPLEMENTAR,Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.,5502,Angelim,PT        ,AC,Sim            ,178837,-,-
