Ano,Numero,Sigla,Votacao [Data],Votacao [Hora],Votacao [ObjVotacao],Votacao [Resumo],Votacao [codSessao],Deputado [Nome],Deputado [Partido],Deputado [UF],Deputado [Voto],Deputado [ideCadastro],bancada [Sigla],bancada [orientacao]
2013,302,PLP,12/3/2015,17:26,REQ. DE PREFERÊNCIA P/ VOTAÇÃO DA EMENDA SUBST. DE PLENÁRIO,Aprovado o destaque de preferência. Sim: 190; não: 174; total: 364 (verificação de ofício).,5467,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2013,302,PLP,12/3/2015,17:39,EMENDA DE PLENÁRIO Nº 38,Aprovada a Emenda Substitutiva Global de Plenário nº 38 apresentada ao Projeto de Lei Complementar nº 302 de 2013  ressalvados os destaques. Sim: 319; não: 2; total: 321.
,5467,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Sim            
2013,302,PLP,17/3/2015,18:25,DVS - PSB - § 8º DO ART. 2º,Mantido o texto destacado. Sim: 275; não: 102; total: 377.,5470,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2013,302,PLP,17/3/2015,18:41,DVS PMDB - EMENDA Nº 18,Aprovada a Emenda nº 18. Sim: 316; não: 2; total: 318.,5470,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Sim            
2013,302,PLP,17/3/2015,18:46,DVS PSOL - EXP. "NO VALOR DE 1 (UM) SAL. MÍNIMO)...,,5470,Renzo Braz,PP        ,MG,Não            ,160654,GOV.,Sim            
2013,302,PLP,17/3/2015,19:28,DVS - PSDB - INCISO II DO ART. 34,,5470,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Não            
2013,302,PLP,17/3/2015,19:44,DVS - PSDB - EMENDA Nº 25,,5470,Renzo Braz,PP        ,MG,Sim            ,160654,GOV.,Não            
