"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
0.496212109187569,-0.136655672937662,"Elmar Nascimento","dem","BA","178854","outros"
-0.696882847574702,0.349758579575672,"Enio Verri","pt","PR","132504","pt"
-0.545194847363847,0.562313040786207,"Erika Kokay","pt","DF","160575","pt"
0.533870605421705,-0.0294559564609567,"Erivelton Santana","psc","BA"," 99654","outros"
0.12255866306257,0.0235909523311595,"Eros Biondini","pros","MG","160640","outros"
0.593923036880743,0.109912344256962,"Esperidião Amin","pp","SC","160649","outros"
0.404180141136237,-0.0486168684829739,"Evair de Melo","pv","ES","178871","outros"
0.437037570366845,0.231250505338678,"Evandro Gussi","pv","SP","178828","outros"
-0.215326172314217,-0.281794863003295,"Evandro Roman","psd","PR","178930","outros"
0.54395374145799,0.0450762093860302,"Expedito Netto","psd","RO","178953","outros"
-0.104360188820954,-0.27027418618373,"Ezequiel Fonseca","pp","MT","178904","outros"
0.546181883584238,-0.0985768686431934,"Ezequiel Teixeira","ptn","RJ","178941","outros"
-0.35873478891733,0.086632463502711,"Fabiano Horta","pt","RJ","146829","pt"
-0.0994484177753432,-0.244324120136084,"Fábio Faria","psd","RN","141428","outros"
0.443169336397703,0.0121728211962717,"Fabio Garcia","psb","MT","178905","outros"
-0.154103773808793,-0.219936822533138,"Fábio Mitidieri","psd","SE","178969","outros"
-0.2970170333179,-0.155316410306338,"Fábio Ramalho","pmdb","MG","141427","pmdb"
-0.142788767554746,-0.338305174580178,"Fabio Reis","pmdb","SE","171623","pmdb"
0.751834453476276,-0.00958781549996784,"Fábio Sousa","psdb","GO","178877","outros"
0.0185808819367966,-0.0109876188878411,"Fabricio Oliveira","psb","SC","190149","outros"
-0.323237301719348,-0.124409537402129,"Fausto Pinato","pp","SP"," 66828","outros"
0.290864083544344,-0.131581312852146,"Felipe Bornier","psd","RJ","141430","outros"
0.577734103741708,-0.0570785071203043,"Felipe Maia","dem","RN","141429","outros"
-0.0641084990016642,0.198914146854123,"Félix Mendonça Júnior","pdt","BA","160666","outros"
0.311317184227284,0.119700651487884,"Fernando Coelho Filho","psb","PE","141431","outros"
0.218134554925746,-0.0670602535966472,"Fernando Francischini","solidaried","PR","160646","outros"
-0.0687972527413686,-0.265674922893328,"Fernando Jordão","pmdb","RJ","163831","pmdb"
-0.596797895898415,0.31194635201298,"Fernando Marroni","pt","RS"," 73481","pt"
-0.231476971844214,-0.352113938764014,"Fernando Monteiro","pp","PE"," 92699","outros"
-0.296948062721615,0.00212049168776242,"Fernando Torres","psd","BA","160676","outros"
-0.134898034424694,0.346044760413114,"Flávia Morais","pdt","GO","160598","outros"
-0.232510064651372,-0.353913137027672,"Flaviano Melo","pmdb","AC","141434","pmdb"
0.718691340883015,0.371461401305702,"Flavinho","psb","SP","178978","outros"
-0.0519055468284522,0.00546938814603667,"Flavio Nogueira","pdt","PI","191923","outros"
-0.173896842650939,-0.201949618692648,"Francisco Chapadinha","ptn","PA","178907","outros"
-0.195644717708814,-0.267435285944471,"Francisco Floriano","dem","RJ","160677","outros"
-0.388489415256823,-0.219166318886411,"Franklin Lima","pp","MG","186775","outros"
-0.445106387646139,0.257022376226019,"Gabriel Guimarães","pt","MG","129037","pt"
0.320936096541218,-0.108905355471872,"Genecias Noronha","solidaried","CE","160669","outros"
0.724841772322046,0.0885870935976595,"Geovania de Sá","psdb","SC","178966","outros"
-0.182007586801519,-0.311797956066859,"Geraldo Resende","psdb","MS"," 74374","outros"
-0.0853117762134549,-0.207066015829364,"Giacobo","pr","PR"," 74383","outros"
0.6588386170458,-0.0269414427289907,"Gilberto Nascimento","psc","SP"," 74270","outros"
-0.0759320971572945,0.118966095141975,"Giovani Cherini","pdt","RS","160673","outros"
0.731762824339348,-0.019802130228317,"Giuseppe Vecci","psdb","GO","178878","outros"
