"Dim.1","Dim.2","nome","partido","uf","id_dep","destaque_partido"
-0.325977038138649,-0.380122712934109,"Celso Jacob","pmdb","RJ"," 73568","pmdb"
-0.272340060442374,-0.19668656091485,"Celso Maldaner","pmdb","SC","141405","pmdb"
-0.164243279103803,-0.158421208356103,"Celso Pansera","pmdb","RJ"," 72912","pmdb"
-0.244465279530997,-0.167628641885434,"Celso Russomanno","prb","SP"," 73441","outros"
-0.159663199429908,-0.240324298055106,"César Halum","prb","TO","160576","outros"
0.304621221549607,0.156960192477974,"César Messias","psb","AC","178838","outros"
-0.0780082061888725,-0.0780612978375667,"Cesar Souza","psd","SC"," 73720","outros"
0.149317228700376,0.950286734592391,"Chico Alencar","psol","RJ"," 74171","outros"
-0.593456743486326,0.335616698810067,"Chico D Angelo","pt","RJ","141439","pt"
-0.532742475471669,0.478287633225865,"Chico Lopes","pcdob","CE","141440","outros"
-0.0760052610948813,0.324069844129933,"Christiane de Souza Yared","pr","PR","178928","outros"
-0.0131992667616673,-0.111014710384875,"Cícero Almeida","pmdb","AL","178841","pmdb"
0.118305722546792,0.254439443227765,"Clarissa Garotinho","pr","RJ","178939","outros"
0.263516444223751,-0.184273271511831,"Claudio Cajado","dem","BA"," 74537","outros"
-0.320731002914291,-0.120481994970208,"Cleber Verde","prb","MA","141408","outros"
-0.00313544224811556,0.0675745717479484,"Conceição Sampaio","pp","AM","178848","outros"
0.592872468532866,-0.0333656699911234,"Covatti Filho","pp","RS","178963","outros"
0.345235014038093,-0.0516522130730263,"Cristiane Brasil","ptb","RJ"," 93472","outros"
-0.17141204999473,0.0975048837660028,"Dagoberto","pdt","MS","141411","outros"
-0.164354333170802,0.166861372473978,"Damião Feliciano","pdt","PB"," 74467","outros"
0.136476774722841,-0.132764956128465,"Dâmina Pereira","psl","MG","178892","outros"
-0.557640962820572,0.479574018315406,"Daniel Almeida","pcdob","BA"," 74060","outros"
0.74136574521141,0.145042212085813,"Daniel Coelho","psdb","PE","178916","outros"
-0.288039531628259,-0.26886314339103,"Daniel Vilela","pmdb","GO","144523","pmdb"
0.176163124370339,-0.128537637251554,"Danilo Forte","psb","CE"," 62881","outros"
-0.0450464557362965,-0.141087604790478,"Danrlei de Deus Hinterholz","psd","RS","160552","outros"
-0.0593814459805263,-0.0420504117400278,"Darcísio Perondi","pmdb","RS"," 73891","pmdb"
-0.554696003512367,0.521822651101486,"Davidson Magalhães","pcdob","BA","101309","outros"
-0.468936367414576,0.32250404991535,"Décio Lima","pt","SC","141413","pt"
-0.066436749594939,-0.193224717204885,"Delegado Éder Mauro","psd","PA","178908","outros"
-0.323521708137781,-0.251151286864112,"Delegado Edson Moreira","pr","MG","178893","outros"
0.656754363176539,-0.0121915201821494,"Delegado Waldir","pr","GO","164359","outros"
0.214674409507039,0.148988717458787,"Deley","ptb","RJ"," 74172","outros"
-0.170434940522062,-0.215194943927692,"Diego Andrade","psd","MG","160588","outros"
-0.288630914913476,-0.109996237354301,"Diego Garcia","phs","PR","178929","outros"
-0.136853587814827,-0.375881388867726,"Dilceu Sperafico","pp","PR"," 73768","outros"
0.300540363618915,-0.213298342763338,"Dimas Fabiano","pp","MG","160599","outros"
-0.294736943675239,-0.133045071718476,"Domingos Neto","psd","CE","143632","outros"
0.63436630133523,-0.00788091642660061,"Domingos Sávio","psdb","MG","160758","outros"
-0.173459812289691,-0.275384501474976,"Dr. João","pr","RJ","178940","outros"
-0.333505643300466,0.11829844731815,"Dr. Jorge Silva","phs","ES","160643","outros"
0.169913426132116,0.114404589645418,"Dr. Sinval Malheiros","ptn","SP","178830","outros"
-0.194100337111694,-0.241571106329833,"Dulce Miranda","pmdb","TO","178994","pmdb"
-0.125391450754915,-0.0259109838248157,"Edinho Araújo","pmdb","SP"," 73447","pmdb"
-0.202531080717756,-0.281511488918421,"Edinho Bez","pmdb","SC"," 73793","pmdb"
-0.259204427414411,-0.340002922660982,"Edio Lopes","pr","RR","141417","outros"
0.151220152044489,-0.0567328011273367,"Edmar Arruda","psc","PR","160578","outros"
