tipo,num_pro,ano,id_votacao,resumo,data,hora,objetivo,sessao,partido,orientacao_partido,nome_votacao
PL,1057,2007,1,Aprovada a Subemenda Substitutiva Global de Plenário apresentada ao Projeto de Lei nº 1.057 de 2007. ressalvados os destaques. Sim: 361; não: 84; abstenção: 9; total: 454.,26/8/2015,19:14,SUBEMENDA SUBSTITUTIVA GLOBAL,5639,Minoria,sim,Infaticídio indígena
PL,1057,2007,1,Aprovada a Subemenda Substitutiva Global de Plenário apresentada ao Projeto de Lei nº 1.057 de 2007. ressalvados os destaques. Sim: 361; não: 84; abstenção: 9; total: 454.,26/8/2015,19:14,SUBEMENDA SUBSTITUTIVA GLOBAL,5639,GOV.,não,Infaticídio indígena
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PmdbPpPtbPscPhsPen,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PT,não,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PSDB,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,liberado,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PSD,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PR,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PSB,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,DEM,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PDT,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,Solidaried,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PCdoB,não,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PROS,liberado,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PPS,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PV,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,PSOL,não,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,Minoria,sim,Terceirização
PL,4330,2004,2,Aprovada a Subemenda Substitutiva Global oferecida pelo Relator da Comissão de Constituição e Justiça e de Cidadania às Emendas de Plenário e ao Projeto de Lei nº 4.330 de 2004. ressalvados os destaques. Sim: 324; não: 137; abstenção: 2; total: 463.,8/4/2015,20:49,SUBEMENDA SUBSTITUTIVA,5494,GOV.,não,Terceirização
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PmdbPpPtbPscPhsPen,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PT,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PSDB,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PSD,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PR,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PSB,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,DEM,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PDT,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,Solidaried,sim,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PCdoB,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PROS,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PPS,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,PV,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,Repr.PSOL,não,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,Minoria,liberado,Maioridade 1
PEC,171,1993,1,Rejeitado o Substitutivo adotado pela Comissão Especial à Proposta de Emenda à Constituição nº 171 de 1993. Sim: 303; não: 184; abstenções: 3; total: 490.,30/6/2015,00:16,SUBSTITUTIVO DA COMISSÃO ESPECIAL,5587,GOV.,não,Maioridade 1
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PmdbPpPtbPscPhsPen,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PT,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PSDB,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PSD,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PR,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PSB,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,DEM,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PDT,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Solidaried,sim,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PCdoB,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PROS,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PPS,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,PV,não,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Repr.PSOL,obstrução,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,Minoria,liberado,Maioridade 2
PEC,171,1993,4,Aprovada a Emenda Aglutinativa nº 16. Sim: 323; não: 155; abstenção: 2; total: 480.,1/7/2015,00:03,EMENDA AGLUTINATIVA Nº 16,5590,GOV.,não,Maioridade 2
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PmdbPpPtbPscPhsPen,sim,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PT,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PSDB,liberado,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PSD,liberado,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PR,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PSB,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,DEM,sim,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PDT,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,Solidaried,sim,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PCdoB,sim,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PROS,liberado,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PPS,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,PV,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,Repr.PSOL,não,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,Minoria,liberado,Distritao
PEC,182,2007,3,Rejeitado o artigo 1º do Substitutivo. Sim: 210; não: 267; abstenção: 5; total: 482.,26/5/2015,21:49,ART. 1º DO SUBSTITUTIVO,5545,GOV.,liberado,Distritao
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PmdbPpPtbPscPhsPen,sim,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PT,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PSDB,sim,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PSD,sim,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PR,sim,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PSB,liberado,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,DEM,sim,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PDT,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,Solidaried,sim,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PCdoB,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PROS,liberado,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PPS,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,PV,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,Repr.PSOL,não,Financiamento privado para partidos e candidatos
PEC,182,2007,5,Rejeitada a Emenda Aglutinativa nº 22. Sim: 264; não: 207; abstenção: 4; total: 475.,26/5/2015,23:53,EMENDA AGLUTINATIVA Nº 22,5545,Minoria,liberado,Financiamento privado para partidos e candidatos
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PmdbPpPtbPscPhsPen,liberado,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PT,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PSDB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PrbPtnPmnPrpPsdcPrtbPtcPslPtdoB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PSD,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PR,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PSB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,DEM,sim,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PDT,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,Solidaried,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PCdoB,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PROS,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PPS,sim,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,PV,sim,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,Repr.PSOL,não,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,Minoria,liberado,Voto Facultativo
PEC,182,2007,7,Rejeitado o artigo 8º do Substitutivo. Sim: 134; não: 311; abstenção: 3; total: 448.,10/6/2015,19:19,ARTIGO 8º DO SUBSTITUTIVO  - VOTO FACULTATIVO,5562,GOV.,liberado,Voto Facultativo
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PmdbPpPtbPscPhsPen,sim,Financiamento privado para partidos
PEC,182,2007,14,Aprovada a Emenda Aglutinativa nº 28. Sim: 330; não: 141; abstenção: 1; total: 472.,27/5/2015,21:08,EMENDA AGLUTINATIVA Nº 28,5547,PT,não,Financiamento privado para partidos
